id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
68,"[이 시각 핫뉴스] 볼리비아 전 대통령, 15세 소녀 강간 혐의 체포영장 外",https://n.news.naver.com/mnews/article/422/0000699260?sid=102,http://www.yonhapnewstv.co.kr/MYH20241219001100641/?input=1825m,연합뉴스TV,2024.12.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F422%2F2024%2F12%2F19%2F699260.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:08:30,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20241214to20241220,a:all&start=1&service_area=1&office_category=2"
69,"'아이 오줌' 닦은 냅킨, 쟁반과 함께 반납…""부모님, 이건 아니잖아요""",https://n.news.naver.com/mnews/article/421/0008025897?sid=102,https://www.news1.kr/society/general-society/5663245,뉴스1,2025.01.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F421%2F2025%2F01%2F16%2F8025897.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:08:52,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20250111to20250117,a:all&start=1&service_area=1&office_category=2"
70,"""우리 단지엔 어린이집 안돼""…속 타는 '워킹맘'",https://n.news.naver.com/mnews/article/448/0000510922?sid=101,https://news.tvchosun.com/site/data/html_dir/2025/02/27/2025022790258.html,TV조선,2025.02.27.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F448%2F2025%2F02%2F27%2F510922.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:09:30,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20250222to20250228,a:all&start=1&service_area=1&office_category=2"
71,"전국 노키즈존 20%는 제주에…업주들 ""분위기 해치고 사고 걱정""",https://n.news.naver.com/mnews/article/001/0015247283?sid=102,https://www.yna.co.kr/view/AKR20250305113200056?input=1195m,연합뉴스,2025.03.05.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2025%2F03%2F05%2F15247283.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:09:36,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20250301to20250307,a:all&start=1&service_area=1&office_category=2"
72,“아동친화시설 정책 지원·사회적 인식 개선 필요”,https://n.news.naver.com/mnews/article/056/0011905677?sid=102,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8193183&ref=A,KBS,2025.03.06.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F056%2F2025%2F03%2F06%2F11905677.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:09:36,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20250301to20250307,a:all&start=1&service_area=1&office_category=2"
73,[주요 단신] 이도동 아파트 470여 가구 정전…“원인은 새 둥지” 외,https://n.news.naver.com/mnews/article/056/0011905166?sid=102,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8192484&ref=A,KBS,2025.03.05.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F056%2F2025%2F03%2F05%2F11905166.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:09:36,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20250301to20250307,a:all&start=1&service_area=1&office_category=2"
74,전국 '노키즈 존' 20% 제주에…'찬-반' 여전,https://n.news.naver.com/mnews/article/422/0000721222?sid=102,http://www.yonhapnewstv.co.kr/MYH20250314125958745,연합뉴스TV,2025.03.14.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F422%2F2025%2F03%2F14%2F721222.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:09:41,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20250308to20250314,a:all&start=1&service_area=1&office_category=2"
75,"""노키즈존입니다""…""우리 애는 베이비인데 왜 안 되죠?""",https://n.news.naver.com/mnews/article/055/0001239338?sid=102,https://news.sbs.co.kr/news/endPage.do?news_id=N1008017733&plink=ORI&cooper=NAVER,SBS,2025.03.12.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F055%2F2025%2F03%2F12%2F1239338.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:09:41,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20250308to20250314,a:all&start=1&service_area=1&office_category=2"
76,"[대담] 제주, 노키즈존 전국 2위…“사업주 부담 덜어줘야”",https://n.news.naver.com/mnews/article/056/0011910602?sid=102,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8199717&ref=A,KBS,2025.03.13.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F056%2F2025%2F03%2F13%2F11910602.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:09:41,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20250308to20250314,a:all&start=1&service_area=1&office_category=2"
77,[오늘의 캔디] 제주 노키즈존 전국 2위,https://n.news.naver.com/mnews/article/056/0011910566?sid=102,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8199714&ref=A,KBS,2025.03.13.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F056%2F2025%2F03%2F13%2F11910566.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 23:09:41,"https://search.naver.com/search.naver?where=news&query=""노키즈존""&nso=so:r,p:from20250308to20250314,a:all&start=1&service_area=1&office_category=2"
